TEXT,LABEL,URL
are ,"[0, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327489484&oldid=327479769
are gays,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327489484&oldid=327479769
are homosexual,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327489484&oldid=327479769
are homosexuals,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327489484&oldid=327479769
gay,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327489484&oldid=327479769
Ledge of the World High School the workplace of the grand Fontaine the security guard of much discrediting I can still hear the sound of his Timberland boots clomp on the hard floors the 300 cotter as j execute for my lifetime desperately clung to the hope that I escape to the wilderness beyond the school wall It was nt by,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327080901&oldid=323668850
Rim of International Tuition was the worksite of the great Trout security guard of much disrepute ich can nevertheless hear the audible of his Timberland clomp on the hard floors of the 300 wing as I run for my life desperately cling to the hope that I could escape to the backcountry beyond the school walls It was nt by,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327080901&oldid=323668850
Rim of the World High Schooling was the labour of the great Fontaine the security of much disrepute I can nonetheless hear the sound of his Timberland boots clomp on the hard floors of the as I run for my life desperately clinging the amal that I could escape to the wilderness besides the school walls Him was yukon by,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327080901&oldid=323668850
Rim of the World High Schooling was the workplace of the great Fontaine the security guard of much disrepute can still hear the audible of his Timberland boots clomp on tough soils of the 300 wing as I running for my desperately clinging to the hope that I escape to the wilderness beyond the schooling bulkheads It was nt by,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327080901&oldid=323668850
of the World High School was the labour of the great Fontaine the security of much discredit I can still hear the sound of his Timberland boots clomp on the strenuous storeys of the 300 wing as I run for my vida desperately cling to the amal that I could to the sauvage the schooling walls It was nt by,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327080901&oldid=323668850
cock grow drug cock jerk of cock cocks in Aka lick a cock alot my coc,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328424919&oldid=328373981
cock grow drugs cock sucker of dick cocks Aka a cock alot my coc,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328424919&oldid=328373981
cock grow drugs cock sucker of rooster cocks Aka lick a cock alot my coc,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328424919&oldid=328373981
drugs cock sucker of cock cocks in suck a cock alot my coc,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328424919&oldid=328373981
rooster grow drugs cock sucker of cock cocks in Aka lick a pecker alot my coc,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328424919&oldid=328373981
Fuck ,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326778322&oldid=326777833
Fucked you,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326778322&oldid=326777833
Fucking you,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326778322&oldid=326777833
Goddam you,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326778322&oldid=326777833
you,"[0, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326778322&oldid=326777833
brett is a jew a smelly ,"[0, 1, 0, 1, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326915884&oldid=326744388
brett is a jew a stank one,"[0, 1, 0, 1, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326915884&oldid=326744388
brett is a jew a stinking one,"[0, 1, 0, 1, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326915884&oldid=326744388
brett is a jew a stinky one,"[0, 1, 0, 1, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326915884&oldid=326744388
brett is jew a smelly one,"[0, 1, 0, 1, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326915884&oldid=326744388
sex sex,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326979321&oldid=326978703
sex sex sexuality,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326979321&oldid=326978703
sex sexual sex,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326979321&oldid=326978703
sex sexuality sex,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326979321&oldid=326978703
sexually sex sex,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326979321&oldid=326978703
Harlots AL gor,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327515728&oldid=327514971
Prostitutes AL ,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327515728&oldid=327514971
Prostitutes AL yat,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327515728&oldid=327514971
Prostitutes THE gor,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327515728&oldid=327514971
Prostitutes TO gor,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327515728&oldid=327514971
De United Kingdom is a heap of shit which stink,"[1, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327999958&oldid=326799141
The Unify Kingdom is also a pile of shit which stink,"[1, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327999958&oldid=326799141
The United Britannica is a heap of shit which stink,"[1, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327999958&oldid=326799141
The United Uk is also a heap of crap which stink,"[1, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327999958&oldid=326799141
The United Uk is also a pile of shit which stink,"[1, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327999958&oldid=326799141
Es has been link to the organization Gay nigger association of or GNAA,"[0, 0, 0, 1, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327783467&oldid=327449496
It has been link to the troll organizations Gay nigger naacp of latina or GNAA,"[0, 0, 0, 1, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327783467&oldid=327449496
It has been link to the trolling organization nigger association of americans or GNAA,"[0, 0, 0, 1, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327783467&oldid=327449496
It has link to the troll organisation Gay nigger association of americans or GNAA,"[0, 0, 0, 1, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327783467&oldid=327449496
has been link to the troll organizations Gay black association of america or GNAA,"[0, 0, 0, 1, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327783467&oldid=327449496
a small penis,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329798699&oldid=325901787
and a little penis,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329798699&oldid=325901787
and a small cock,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329798699&oldid=325901787
and a small pecker,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329798699&oldid=325901787
and small penis,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329798699&oldid=325901787
sexual porn star Deldo sex plaything his dick,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328566943&oldid=328566507
sexual porn star Deldo sex toy his pecker,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328566943&oldid=328566507
sexual porn stars Deldo sex toy his dick,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328566943&oldid=328566507
sexual pornographic star Deldo sex toy his dick,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328566943&oldid=328566507
sexuality porn star Deldo sex toy his dick,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328566943&oldid=328566507
Esperanza imply A flame piece of shit cookbook in Spanish Dick Hertz Dear Gods her forehead look fond the bottom of a boat,"[1, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329535403&oldid=327931680
Esperanza mean A flame of shit in Spanish Dick Hertz Dear God her forehead look loves the bottom of a boats,"[1, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329535403&oldid=327931680
Esperanza mean A flame piece of shit workbook in Spanish Pecker Hertz Dear God her brow glance like the bottom of a boat,"[1, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329535403&oldid=327931680
Esperanza mean una flame hunk of shit cookbook in Spanish Dick Hertz Honey God her forehead look like the bottom of a boat,"[1, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329535403&oldid=327931680
Esperanza mean wildfire nibble of shit book in Spanish Pecker Hertz Dear God her forehead look like the bottom of a boat,"[1, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329535403&oldid=327931680
2009 Discovery of Aliens November 2009 it report that ASTROPHYSICS had have its first contacts with http://website..com/watch?vs MCIkkcXDviI aliens So very they have only receives chats The aliens complain that our television show play their commercials too and they do nt like rap music They also say that Bill OReilly sucks,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328763957&oldid=304086723
2009 Discovery of Aliens November 30 2009 it was report that SETI had have its first contacted with http://www.facebook./watch?v MCIkkcXDviI aliens So far they have receives vocal chats The aliens complain that our televisions show play their commercials too and they do nt like rap music Ellis furthermore said that Bill OReilly sucks,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328763957&oldid=304086723
2009 Discovery of Aliens On November 30 2009 it was rapport that had have its first contact with http://www.google.com/watch?v MCIkkcXDviI aliens So far they have only receive vocals chats The aliens that our show play commercials too aloud and they do like musicians Ellis also say that Bill OReilly sucks,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328763957&oldid=304086723
2009 Discovery of Extraterrestrials On Nov 30 2009 it was report that SETI had have its first contact with http://www.youtube.com/surveillance?v MCIkkcXDviI aliens So very they have only receives voice chats The extraterrestrials complain that our television show playing their advertisements too aloud and they do nt rap music They say that Bill sucks,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328763957&oldid=304086723
2009 Discovery of On November 30 2009 it report that SETI had have its first contact with://website.twitter.com/watch?vs MCIkkcXDviI aliens So far they have only receive vocal chats The aliens lament that our television show play their commercials too aloud and they do like rap music They also tell that Billing OReilly sucks,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328763957&oldid=304086723
fish mothers cousin uncles daddy discover it from his vulva as do the hobo,"[0, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328642195&oldid=328641330
fish mothers cousin uncles discover it from his scrotum as do the hobo,"[0, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328642195&oldid=328641330
fishes mothers cousin grandmothers daddy discover it from his genitals as do the hobo,"[0, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328642195&oldid=328641330
fishes mothers cousin uncles dad discover it his scrotum as do the hobo,"[0, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328642195&oldid=328641330
fishes mothers coz uncles daddy discover it from his vulva as do the hobo,"[0, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328642195&oldid=328641330
SORE LOSERS greet FACED BASTARDS HYPOCRITE The above pretty much describe the ROI soccer team and its supporters,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327288534&oldid=327273155
SORE LOSERS greet FACED BASTARDS HYPOCRITICAL The above statements belle much describe the ROI football teamwork and its ,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327288534&oldid=327273155
SORE LOSERS greet FACED DIPSHITS HYPOCRITICAL The above statements pretty much describe the ROI football and its backers,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327288534&oldid=327273155
SORE LOSERS salutes FACED BASTARDS HYPOCRITICAL The above pronouncements much describe the ROI football team and its supporters,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327288534&oldid=327273155
SORE saluted FACED BASTARDS HYPOCRITICAL The above statements pretty much describe the KING football team and its supporters,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327288534&oldid=327273155
Two of his royal showgirls were Shakira and Margarita,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=328292538&oldid=323119262
Two of his royal strippers were Shakira and Daisy,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=328292538&oldid=323119262
Two of his royal strippers were Shakira and Margherita,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=328292538&oldid=323119262
Two of his royal strippers were Shakira and Marguerite,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=328292538&oldid=323119262
Two of his royale strippers were Shakira and Margarita,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=328292538&oldid=323119262
terror,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327392007&oldid=319759964
terrorism,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327392007&oldid=319759964
terrorist,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327392007&oldid=319759964
terrorists,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327392007&oldid=319759964
busty,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329552273&oldid=329482397
handjob,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329552273&oldid=329482397
tittie,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329552273&oldid=329482397
titty,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329552273&oldid=329482397
Andy Bois Faggot,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327269065&oldid=326517263
Andy Faggot,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327269065&oldid=326517263
Andy Wood ,"[0, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327269065&oldid=326517263
Andy Wood Poof,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327269065&oldid=326517263
Indie Wood Faggot,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327269065&oldid=326517263
Callen finest is an adopt little shithead who suck the penis,"[0, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327366659&oldid=327366249
Callen is an adopt scant prick who suck the penis,"[0, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327366659&oldid=327366249
Callen optimum is an adopt little prick who lick the penis,"[0, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327366659&oldid=327366249
Callen optimum is an adopt little prick who suck the dick,"[0, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327366659&oldid=327366249
Mannix best is an adopt petite prick who suck the penis,"[0, 1, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327366659&oldid=327366249
who Dick,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326955875&oldid=326955712
who lick Dick,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326955875&oldid=326955712
who suck Cock,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326955875&oldid=326955712
who suck Pecker,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326955875&oldid=326955712
who suck Penis,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326955875&oldid=326955712
fuck all,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329033956&oldid=328750753
fuck you ,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329033956&oldid=328750753
fucking you all,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329033956&oldid=328750753
goddam you all,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329033956&oldid=328750753
you all,"[0, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329033956&oldid=328750753
i like but ass,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329700567&oldid=329014902
i stink like but ,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329700567&oldid=329014902
